Content Type,Date,Program,Segment Description,Speaker Description,Speaker Name,Subtitle,Processed
O-Ton,2023-04-21,tagesthemen,"(wollen das Gebäudeenergiegesetz, was im Wesentlichen einVerbotsgesetz ist, aufhalten)",FDP Nordrhein-Westfalen,Frank Schäffler,Sonst kann es nicht durch den Bundestag kommen.,bundestag kommen --
O-Ton,2023-04-21,tagesthemen,"(wollen das Gebäudeenergiegesetz, was im Wesentlichen einVerbotsgesetz ist, aufhalten)",FDP Nordrhein-Westfalen,Frank Schäffler,Die klare Linie scheint der FDP laut Umfragen zu helfen.,klar lini scheinen fdp laut umfrag helfen --
O-Ton,2023-04-21,tagesthemen,"(wollen das Gebäudeenergiegesetz, was im Wesentlichen einVerbotsgesetz ist, aufhalten)",FDP Nordrhein-Westfalen,Frank Schäffler,Nach Stimmenverlusten bei fuenf Landtagswahlen,stimmenverlust fuenf landtagswahl
Sachinhalt,2023-04-21,tagesthemen,Die FDP hat ihren dreitägigen Bundesparteitag in Berlin begonnen und ihren Vorsitzenden Christian Lindner mit 88 Prozent der Stimmen für weitere zwei Jahre im Amt bestätigt. Inhaltlich wollen die Liberalen anderthalb Jahre nach Eintritt in die Ampel-Koalition ihr Profil schärfen und sich von den Regierungspartnern SPD und 15.11.2023 09:50 Seite 11 von 57 NDR Copyright (c) 2004,Moderation,Aline Abboud,was sie Partei fuer falsch haelt - wie beim Verbrenner-Aus.,partei fuer falsch haeln   verbrennerau --
Sachinhalt,2023-04-21,tagesthemen,Die FDP hat ihren dreitägigen Bundesparteitag in Berlin begonnen und ihren Vorsitzenden Christian Lindner mit 88 Prozent der Stimmen für weitere zwei Jahre im Amt bestätigt. Inhaltlich wollen die Liberalen anderthalb Jahre nach Eintritt in die Ampel-Koalition ihr Profil schärfen und sich von den Regierungspartnern SPD und 15.11.2023 09:50 Seite 11 von 57 NDR Copyright (c) 2004,Moderation,Aline Abboud,zeigten die Werte fuer die Bundes-FDP wieder nach oben.,zeigen wert fuer bundesfdp oben --
Sachinhalt,2023-04-21,tagesthemen,Die FDP hat ihren dreitägigen Bundesparteitag in Berlin begonnen und ihren Vorsitzenden Christian Lindner mit 88 Prozent der Stimmen für weitere zwei Jahre im Amt bestätigt. Inhaltlich wollen die Liberalen anderthalb Jahre nach Eintritt in die Ampel-Koalition ihr Profil schärfen und sich von den Regierungspartnern SPD und 15.11.2023 09:50 Seite 11 von 57 NDR Copyright (c) 2004,Moderation,Aline Abboud,"Wichtig scheint zu sein, nicht bei dem mitzumachen,",wichtig scheinen mitzumach
,2023-04-21,tagesthemen,,,,zwischen Frustration und Kampfeswillen.,frustrat kampfeswillen --
O-Ton,2023-04-21,tagesthemen,,FDP Sachsen-Anhalt,Kathrin Meyer-Pinger,Beim Verbrenner-Verbot und E-Fuels kriegen wir Applaus von manchen.,verbrennerverbot efuel kriegen applau --
Sachinhalt,2023-04-21,tagesthemen,Die FDP hat ihren dreitägigen Bundesparteitag in Berlin begonnen und ihren Vorsitzenden Christian Lindner mit 88 Prozent der Stimmen für weitere zwei Jahre im Amt bestätigt. Inhaltlich wollen die Liberalen anderthalb Jahre nach Eintritt in die Ampel-Koalition ihr Profil schärfen und sich von den Regierungspartnern SPD und 15.11.2023 09:50 Seite 11 von 57 NDR Copyright (c) 2004,Moderation,Aline Abboud,Zugeschaltet ist die neue Vize-Parteichefin der FDP,zugeschalten neu vizeparteichefin fdp
O-Ton,2023-04-21,tagesthemen,"(""Und deshalb, weil sie für den Aufbruch steht, ist die FDP die wichtigstePartei in Deutschland. Dem ist doch nichts hinzuzusetzen"")",Vize-Vorsitzende FDP,Nicola Beer,in der Zukunft pflegeleichter zu werden.,zukunft pflegeleicht --
O-Ton,2023-04-21,tagesthemen,"(""Und deshalb, weil sie für den Aufbruch steht, ist die FDP die wichtigstePartei in Deutschland. Dem ist doch nichts hinzuzusetzen"")",Vize-Vorsitzende FDP,Nicola Beer,"Klingt nicht so, als ob die FDP plant,",klingen fdp planen
O-Ton,2023-04-21,tagesthemen,"(""Und deshalb, weil sie für den Aufbruch steht, ist die FDP die wichtigstePartei in Deutschland. Dem ist doch nichts hinzuzusetzen"")",Vize-Vorsitzende FDP,Nicola Beer,Dem ist nichts hinzuzusetzen.,hinzuzusetzen --
O-Ton,2023-04-21,tagesthemen,"(""Und deshalb, weil sie für den Aufbruch steht, ist die FDP die wichtigstePartei in Deutschland. Dem ist doch nichts hinzuzusetzen"")",Vize-Vorsitzende FDP,Nicola Beer,ist die FDP die wichtigste Partei in Deutschland.,fdp wichtig partei deutschland --
Sachinhalt,2023-04-21,tagesthemen,Die FDP hat ihren dreitägigen Bundesparteitag in Berlin begonnen und ihren Vorsitzenden Christian Lindner mit 88 Prozent der Stimmen für weitere zwei Jahre im Amt bestätigt. Inhaltlich wollen die Liberalen anderthalb Jahre nach Eintritt in die Ampel-Koalition ihr Profil schärfen und sich von den Regierungspartnern SPD und 15.11.2023 09:50 Seite 11 von 57 NDR Copyright (c) 2004,Moderation,Aline Abboud,"Weil sie fuer den Aufbruch steht,",fuer aufbruch stehen
Sachinhalt,2023-04-21,tagesthemen,Die FDP hat ihren dreitägigen Bundesparteitag in Berlin begonnen und ihren Vorsitzenden Christian Lindner mit 88 Prozent der Stimmen für weitere zwei Jahre im Amt bestätigt. Inhaltlich wollen die Liberalen anderthalb Jahre nach Eintritt in die Ampel-Koalition ihr Profil schärfen und sich von den Regierungspartnern SPD und 15.11.2023 09:50 Seite 11 von 57 NDR Copyright (c) 2004,Moderation,Aline Abboud,Fuer solide Finanzen und ein gesundes Selbstbewusstsein.,fuer solid finanz gesund selbstbewusstsein --
Sachinhalt,2023-04-21,tagesthemen,Die FDP hat ihren dreitägigen Bundesparteitag in Berlin begonnen und ihren Vorsitzenden Christian Lindner mit 88 Prozent der Stimmen für weitere zwei Jahre im Amt bestätigt. Inhaltlich wollen die Liberalen anderthalb Jahre nach Eintritt in die Ampel-Koalition ihr Profil schärfen und sich von den Regierungspartnern SPD und 15.11.2023 09:50 Seite 11 von 57 NDR Copyright (c) 2004,Moderation,Aline Abboud,sie werde weiter fuer eigene Loesungen stehen.,fuer eigen loesungen stehen --
Sachinhalt,2023-04-21,tagesthemen,Die FDP hat ihren dreitägigen Bundesparteitag in Berlin begonnen und ihren Vorsitzenden Christian Lindner mit 88 Prozent der Stimmen für weitere zwei Jahre im Amt bestätigt. Inhaltlich wollen die Liberalen anderthalb Jahre nach Eintritt in die Ampel-Koalition ihr Profil schärfen und sich von den Regierungspartnern SPD und 15.11.2023 09:50 Seite 11 von 57 NDR Copyright (c) 2004,Moderation,Aline Abboud,"Die FDP kuendigte an,",fdp kuendigen
O-Ton,2023-04-21,tagesthemen,,FDP Baden-Württemberg,Marianne Schäffer,"Lindner bekommt 88 Prozent Ja-Stimmen,",lindner bekommen 88 prozent jastimm
O-Ton,2023-04-21,tagesthemen,,FDP Baden-Württemberg,Marianne Schäffer,Applaus auch fuer den wiedergewaehlten Parteichef.,applau fuer wiedergewaehlten parteichef --
,2023-04-21,tagesthemen,,,,in die Regierung verloren.,regierung verlieren --
,2023-04-21,tagesthemen,,,,"2023 finden drei weitere Landtagswahlen statt,",2023 finden drei weit landtagswahlen statt
,2023-04-21,tagesthemen,,,,"Bremen, Bayern und Hessen.",bremen bayern hessen --
,2023-04-21,tagesthemen,,,,Auch in diesen Laendern koennte sie an der Fuenf-Prozent-Huerde scheitern.,laender koennen fuenfprozenthuerd scheitern --
,2023-04-21,tagesthemen,,,,Der Parteitag soll also beruhigen.,parteitag sollen beruhigen --
,2023-04-21,tagesthemen,,,,"Das sieht man am Leitantrag, der ""FDP pur"" vertritt.",sehen leitantrag fdp pur vertreten --
,2023-04-21,tagesthemen,,,,Eine pure FDP-Konstante:,pur fdpkonstant
,2023-04-21,tagesthemen,,,,Christian Lindner wurde als Parteichef wiedergewaehlt.,christian lindner parteichef wiedergewaehlen --
,2023-04-21,tagesthemen,,,,Andre Kartschall ueber eine Partei,andr kartschal ueber partei
Sachinhalt,2023-04-21,tagesthemen,Die FDP hat ihren dreitägigen Bundesparteitag in Berlin begonnen und ihren Vorsitzenden Christian Lindner mit 88 Prozent der Stimmen für weitere zwei Jahre im Amt bestätigt. Inhaltlich wollen die Liberalen anderthalb Jahre nach Eintritt in die Ampel-Koalition ihr Profil schärfen und sich von den Regierungspartnern SPD und 15.11.2023 09:50 Seite 11 von 57 NDR Copyright (c) 2004,Moderation,Aline Abboud,"""Machen, was wichtig wird"", so der Slogan des Parteitags.",wichtig slogan parteitag --
Sachinhalt,2023-04-21,tagesthemen,Die FDP hat ihren dreitägigen Bundesparteitag in Berlin begonnen und ihren Vorsitzenden Christian Lindner mit 88 Prozent der Stimmen für weitere zwei Jahre im Amt bestätigt. Inhaltlich wollen die Liberalen anderthalb Jahre nach Eintritt in die Ampel-Koalition ihr Profil schärfen und sich von den Regierungspartnern SPD und 15.11.2023 09:50 Seite 11 von 57 NDR Copyright (c) 2004,Moderation,Aline Abboud,"Ich habe den Eindruck, dass es sich durchsetzt,",eindruck durchsetzen
Sachinhalt,2023-04-21,tagesthemen,Die FDP hat ihren dreitägigen Bundesparteitag in Berlin begonnen und ihren Vorsitzenden Christian Lindner mit 88 Prozent der Stimmen für weitere zwei Jahre im Amt bestätigt. Inhaltlich wollen die Liberalen anderthalb Jahre nach Eintritt in die Ampel-Koalition ihr Profil schärfen und sich von den Regierungspartnern SPD und 15.11.2023 09:50 Seite 11 von 57 NDR Copyright (c) 2004,Moderation,Aline Abboud,fuenf Prozent weniger als vor zwei Jahren.,fuenf prozent wenig zwei jahr --
O-Ton,2023-04-21,tagesthemen,,FDP Hamburg,Birgit Wolff,"Dass wir sagen: ""Stopp.""",sagen stopp --
O-Ton,2023-04-21,tagesthemen,,FDP Hamburg,Birgit Wolff,Wir gucken uns das pragmatisch an und greifen ein.,gucken pragmatisch greifen --
O-Ton,2023-04-21,tagesthemen,,FDP Hamburg,Birgit Wolff,"Auch mal ein ""Nein"" gehoert dazu.",mal nein hoern --
O-Ton,2023-04-21,tagesthemen,,FDP Hamburg,Birgit Wolff,"Es kommt drauf an, wen man fragt.",kommen drauf wen fragen --
O-Ton,2023-04-21,tagesthemen,,FDP Hamburg,Birgit Wolff,"dass es wichtig ist, dass die FDP den Riegel vorschiebt.",wichtig fdp riegel vorschieben --
O-Ton,2023-04-22,tagesthemen,"(konzentrieren auf das, was in Zukunft möglich ist;Gasheizungen, die Wasserstoff verbrennen können (Klimaneutral) sollen neben Wärmepumpen zulässigsein)",Fraktionsvorsitzender FDP,Christian Dürr,den Leitantrag des Bundesvorstands mit seiner Rede eingebracht.,leitantrag bundesvorstand rede einbringen --
O-Ton,2023-04-22,tagesthemen,"(konzentrieren auf das, was in Zukunft möglich ist;Gasheizungen, die Wasserstoff verbrennen können (Klimaneutral) sollen neben Wärmepumpen zulässigsein)",Fraktionsvorsitzender FDP,Christian Dürr,Bereits am Mittag hatte der Generalsekretaer,bereit mittag generalsekreta
O-Ton,2023-04-22,tagesthemen,"(konzentrieren auf das, was in Zukunft möglich ist;Gasheizungen, die Wasserstoff verbrennen können (Klimaneutral) sollen neben Wärmepumpen zulässigsein)",Fraktionsvorsitzender FDP,Christian Dürr,"Zum Beispiel Gasheizungen, die Wasserstoff verbrennen koennen.",beispiel gasheizung wasserstoff verbrenn koenn --
O-Ton,2023-04-22,tagesthemen,"(konzentrieren auf das, was in Zukunft möglich ist;Gasheizungen, die Wasserstoff verbrennen können (Klimaneutral) sollen neben Wärmepumpen zulässigsein)",Fraktionsvorsitzender FDP,Christian Dürr,"Wir konzentrieren uns darauf, was in Zukunft moeglich ist.",konzentrieren darauf zukunft moeglich --
O-Ton,2023-04-22,tagesthemen,"(konzentrieren auf das, was in Zukunft möglich ist;Gasheizungen, die Wasserstoff verbrennen können (Klimaneutral) sollen neben Wärmepumpen zulässigsein)",Fraktionsvorsitzender FDP,Christian Dürr,war vom Tisch.,tisch --
O-Ton,2023-04-22,tagesthemen,"(konzentrieren auf das, was in Zukunft möglich ist;Gasheizungen, die Wasserstoff verbrennen können (Klimaneutral) sollen neben Wärmepumpen zulässigsein)",Fraktionsvorsitzender FDP,Christian Dürr,"Der urspruengliche Plan, bestehende Heizungen rauszureissen,",urspruenglich plan bestehend heizungen rauszureiss
Sachinhalt,2023-04-22,tagesthemen,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",Moderation,Okka (Sport) Gundel,weist aber auch auf ihre Verhandlungserfolge hin.,weisen verhandlungserfolg --
Sachinhalt,2023-04-22,tagesthemen,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",Moderation,Okka (Sport) Gundel,Am Ende geht der mit grosser Mehrheit durch.,end gehen gross mehrheit --
Sachinhalt,2023-04-22,tagesthemen,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",Moderation,Okka (Sport) Gundel,"Der Antrag fordert die Bundestagsfraktion u.a. dazu auf,",antrag fordern bundestagsfrakt u.a.
,2023-04-22,tagesthemen,,,,"und distanziert sich von ""links-gruenen Stuhlkreisen"".",distanzieren linksgruenen stuhlkreis --
Sachinhalt,2023-04-22,tagesthemen,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",Moderation,Okka (Sport) Gundel,Das muss die liberale Botschaft dieses Parteitags sein.,muss liber botschaft parteitag --
Sachinhalt,2023-04-22,tagesthemen,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",Moderation,Okka (Sport) Gundel,und sie nicht bevormunden.,bevormunden --
Sachinhalt,2023-04-22,tagesthemen,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",Moderation,Okka (Sport) Gundel,"Wir sollten den Menschen ueberlassen, wie sie investieren",sollen mensch ueberlassen investieren
Sachinhalt,2023-04-22,tagesthemen,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",Moderation,Okka (Sport) Gundel,nicht eingeschraenkt werden.,einschraenken --
Sachinhalt,2023-04-22,tagesthemen,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",Moderation,Okka (Sport) Gundel,Die Buerger duerften bei der Wahl ihrer Heizung,buerger duerfter wahl heizung
Sachinhalt,2023-04-22,tagesthemen,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",Moderation,Okka (Sport) Gundel,bringt seinen Dringlichkeitsantrag gegen das Gebaeude-Energie-Gesetz ein.,bringen dringlichkeitsantrag gebaeudeenergiegesetz --
Sachinhalt,2023-04-22,tagesthemen,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",Moderation,Okka (Sport) Gundel,Frank Schaeffler aus Ostwestfalen-Lippe,frank schaeffler ostwestfalenlipp
Sachinhalt,2023-04-22,tagesthemen,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",Moderation,Okka (Sport) Gundel,auf den viele beim FDP-Bundesparteitag gewartet haben.,viel fdpbundesparteitag warten --
Sachinhalt,2023-04-22,tagesthemen,"Der FDP-Bundesparteitag hat darüber entschieden, das Gebäudeenergiegesetzes mit den Vorgaben für den Heizungsaustausch komplett zu stoppen. Der FDP-Bezirksverband Ostwestfalen-Lippe hatte einen entsprechenden Dringlichkeitsantrag eingereicht, der auf dem Parteitag angenommen wurde. Bildinhalt",Moderation,Okka (Sport) Gundel,sich gegen die Festlegung auf eine Technologie einzusetzen.,festlegung technologi einsetzen --
