Content Type,Date,Program,Segment Description,Speaker Description,Speaker Name,Subtitle
Sachinhalt,2023-04-19,tagesthemen,"Die Bundesregierung hat sich auf eine Novelle des Gebäudeenergiegesetzes geeinigt und damit die Umstellung von Heizungen auf Erneuerbare Energien gebilligt. Von 2024 an sollen alle neu eingebauten Heizungen zu mindestens 65 Prozent mit erneuerbaren Energien betrieben werden. Die Vorschriften werden zur Vermeidung sozialer Härten von Ausnahmen, Übergangsregelungen und Förderungsmöglichkeiten flankiert. Der Koalitionspartner FDP erwartet schon jetzt Änderungen am Gesetzentwurf, Kritik kommt von der Opposition. Bildinhalt",Moderation,Aline Abboud,an die Anforderung dieses Gesetzes halten koennen.
Sachinhalt,2023-04-19,tagesthemen,"Die Bundesregierung hat sich auf eine Novelle des Gebäudeenergiegesetzes geeinigt und damit die Umstellung von Heizungen auf Erneuerbare Energien gebilligt. Von 2024 an sollen alle neu eingebauten Heizungen zu mindestens 65 Prozent mit erneuerbaren Energien betrieben werden. Die Vorschriften werden zur Vermeidung sozialer Härten von Ausnahmen, Übergangsregelungen und Förderungsmöglichkeiten flankiert. Der Koalitionspartner FDP erwartet schon jetzt Änderungen am Gesetzentwurf, Kritik kommt von der Opposition. Bildinhalt",Moderation,Aline Abboud,Weil sie sich nicht
Sachinhalt,2023-04-19,tagesthemen,"Die Bundesregierung hat sich auf eine Novelle des Gebäudeenergiegesetzes geeinigt und damit die Umstellung von Heizungen auf Erneuerbare Energien gebilligt. Von 2024 an sollen alle neu eingebauten Heizungen zu mindestens 65 Prozent mit erneuerbaren Energien betrieben werden. Die Vorschriften werden zur Vermeidung sozialer Härten von Ausnahmen, Übergangsregelungen und Förderungsmöglichkeiten flankiert. Der Koalitionspartner FDP erwartet schon jetzt Änderungen am Gesetzentwurf, Kritik kommt von der Opposition. Bildinhalt",Moderation,Aline Abboud,ihr Haus zu verkaufen.
Sachinhalt,2023-04-19,tagesthemen,"Die Bundesregierung hat sich auf eine Novelle des Gebäudeenergiegesetzes geeinigt und damit die Umstellung von Heizungen auf Erneuerbare Energien gebilligt. Von 2024 an sollen alle neu eingebauten Heizungen zu mindestens 65 Prozent mit erneuerbaren Energien betrieben werden. Die Vorschriften werden zur Vermeidung sozialer Härten von Ausnahmen, Übergangsregelungen und Förderungsmöglichkeiten flankiert. Der Koalitionspartner FDP erwartet schon jetzt Änderungen am Gesetzentwurf, Kritik kommt von der Opposition. Bildinhalt",Moderation,Aline Abboud,"Und auch nicht, dass Menschen gezwungen sind,"
Sachinhalt,2023-04-19,tagesthemen,"Die Bundesregierung hat sich auf eine Novelle des Gebäudeenergiegesetzes geeinigt und damit die Umstellung von Heizungen auf Erneuerbare Energien gebilligt. Von 2024 an sollen alle neu eingebauten Heizungen zu mindestens 65 Prozent mit erneuerbaren Energien betrieben werden. Die Vorschriften werden zur Vermeidung sozialer Härten von Ausnahmen, Übergangsregelungen und Förderungsmöglichkeiten flankiert. Der Koalitionspartner FDP erwartet schon jetzt Änderungen am Gesetzentwurf, Kritik kommt von der Opposition. Bildinhalt",Moderation,Aline Abboud,"Es wird nicht dazu fuehren, dass jemand ohne Heizung da sitzt."
Sachinhalt,2023-04-19,tagesthemen,"Die Bundesregierung hat sich auf eine Novelle des Gebäudeenergiegesetzes geeinigt und damit die Umstellung von Heizungen auf Erneuerbare Energien gebilligt. Von 2024 an sollen alle neu eingebauten Heizungen zu mindestens 65 Prozent mit erneuerbaren Energien betrieben werden. Die Vorschriften werden zur Vermeidung sozialer Härten von Ausnahmen, Übergangsregelungen und Förderungsmöglichkeiten flankiert. Der Koalitionspartner FDP erwartet schon jetzt Änderungen am Gesetzentwurf, Kritik kommt von der Opposition. Bildinhalt",Moderation,Aline Abboud,Es werde fuer jede Situation eine Loesung geben.
Sachinhalt,2023-04-19,tagesthemen,"Die Bundesregierung hat sich auf eine Novelle des Gebäudeenergiegesetzes geeinigt und damit die Umstellung von Heizungen auf Erneuerbare Energien gebilligt. Von 2024 an sollen alle neu eingebauten Heizungen zu mindestens 65 Prozent mit erneuerbaren Energien betrieben werden. Die Vorschriften werden zur Vermeidung sozialer Härten von Ausnahmen, Übergangsregelungen und Förderungsmöglichkeiten flankiert. Der Koalitionspartner FDP erwartet schon jetzt Änderungen am Gesetzentwurf, Kritik kommt von der Opposition. Bildinhalt",Moderation,Aline Abboud,Die Ministerin verspricht:
Sachinhalt,2023-04-19,tagesthemen,"Die Bundesregierung hat sich auf eine Novelle des Gebäudeenergiegesetzes geeinigt und damit die Umstellung von Heizungen auf Erneuerbare Energien gebilligt. Von 2024 an sollen alle neu eingebauten Heizungen zu mindestens 65 Prozent mit erneuerbaren Energien betrieben werden. Die Vorschriften werden zur Vermeidung sozialer Härten von Ausnahmen, Übergangsregelungen und Förderungsmöglichkeiten flankiert. Der Koalitionspartner FDP erwartet schon jetzt Änderungen am Gesetzentwurf, Kritik kommt von der Opposition. Bildinhalt",Moderation,Aline Abboud,So sieht das Foerderkonzept Klimagerecht Heizen aus:
Sachinhalt,2023-04-19,tagesthemen,"Die Bundesregierung hat sich auf eine Novelle des Gebäudeenergiegesetzes geeinigt und damit die Umstellung von Heizungen auf Erneuerbare Energien gebilligt. Von 2024 an sollen alle neu eingebauten Heizungen zu mindestens 65 Prozent mit erneuerbaren Energien betrieben werden. Die Vorschriften werden zur Vermeidung sozialer Härten von Ausnahmen, Übergangsregelungen und Förderungsmöglichkeiten flankiert. Der Koalitionspartner FDP erwartet schon jetzt Änderungen am Gesetzentwurf, Kritik kommt von der Opposition. Bildinhalt",Moderation,Aline Abboud,Ab 2024 soll moeglichst jede neue Heizung
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,zur Flexibilisierung der Grunderwerbssteuer.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,"Christian Lindner ist in Gespraechen mit den Laendern,"
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Dadurch wird es pro Stueckzahl billiger.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Das Paar kann sich demnaechst das Eigenheim wieder leisten?
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,"Wir muessen durch Digitalisierung und seriellen Wohnungsbau,"
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,"Es wird nicht nur darum gehen, dass wir die Foerderung staerken."
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,"Wichtig ist, dass wir uns anschauen, was der Experte sagt."
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Die wurde zuletzt stark nach oben gesetzt.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,das ist bei Einfamilienhaeusern schon gross.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,"Das sind zusaetzliche Belastungen fuer Familien, die bauen wollen."
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,"Die Baubranche ist diejenige,"
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Einen niedrigeren Steuersatz beim ersten selbstgenutzten Haus.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Das finde ich einen guten Vorschlag.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Christian Lindner ist in Gespraechen zur Umsetzung.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,"Wie kann es sein, dass wir seit Jahren"
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Und die Situation sich trotz aller Bemuehen weiter verschlechtert?
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Die Bauindustrie hat Kapazitaeten aufgebaut.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Auch im Bauhandwerk sind die Ausbildungszahlen hochgegangen
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,und es wurden Kapazitaeten ausgebaut.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Aber die Bevoelkerung waechst schneller als prognostiziert.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Es ist das groesste Programm seit der Wiedervereinigung.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Da gibt es den Vorschlag:
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Dort werden Azubi- und Studentenwohnheime gebaut.
,2023-04-20,tagesthemen,,,,"Ich befuerchte, dass ein ""Gastroeffekt"" eintritt."
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,"auch, wenn man Anteile erwerben will."
,2023-04-20,tagesthemen,,,,"Wenn Auftraegen fehlten, wuerden Fachkraefte abwandern."
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,die am schnellsten auf Zinssteigerungen reagiert.
,2023-04-20,tagesthemen,,,,Wie in der Pandemie in der Gastronomie:
,2023-04-20,tagesthemen,,,,Wenn die Leute wegen anderer Moeglichkeiten
,2023-04-20,tagesthemen,,,,"in andere Branchen wechseln, ist es schwer, sie zurueckzuholen."
,2023-04-20,tagesthemen,,,,"Noch sei genug Personal da, um die 400.000 Sozialwohnungen"
,2023-04-20,tagesthemen,,,,"bis 2026 zu bauen, sagt die Gewerkschaft."
,2023-04-20,tagesthemen,,,,Es fehle nur das Geld dafuer.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Zugeschaltet ist mir jetzt Bauministerin Klara Geywitz.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Guten Abend.Guten Abend.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Jetzt starten wir ein Programm: 500 Mio. fuer junges Wohnen.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,"Im Beitrag haben wir gesehen, dass sich ein Paar"
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Was raten Sie ihnen?
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,"Das sind Sachen, die passieren,"
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,weil die Zinsen extrem nach oben gegangen sind.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Wir sehen momentan eine kleine positive Entwicklung
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,der Baukosten.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,2022 ist aufgrund der Explosion der Gaspreise
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,auch in der Baubranche vieles teurer geworden.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Hier gehen Materialpreise wieder zurueck.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,Wir starten ab 1.6. eine Foerderung fuer Familien im Eigentumserwerb.
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,"Wir haben auch eine Foerderung fuer Genossenschaften,"
Sachinhalt,2023-04-20,tagesthemen,"Schalt-Interview mit Klara Geywitz, Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen/SPD, 15.11.2023 09:50 Seite 10 von 57 NDR Copyright (c) 2004",Moderation,Aline Abboud,mit mittlerem Einkommen kein Eigenheim leisten kann.
